,Geographic area,City_x,share_white,share_black,share_native_american,share_asian,share_hispanic,city,Geographic Area_x,City_y,Median Income,Geographic Area_y,City_x,poverty_rate,Geographic Area,City_y,percent_completed_hs
27686,WA,Hazel Dell CDP,82,2.7,0.8,3.7,11,WA-Hazel Dell CDP,WA,Hazel Dell CDP,48452,WA,Hazel Dell CDP,14.1,WA,Hazel Dell CDP,88.5
27687,WA,Herron Island CDP,94,0,1.3,2,2,WA-Herron Island CDP,WA,Herron Island CDP,52740,WA,Herron Island CDP,0,WA,Herron Island CDP,100
27688,WA,High Bridge CDP,92.1,0.7,0.5,1.8,5,WA-High Bridge CDP,WA,High Bridge CDP,98603,WA,High Bridge CDP,3.1,WA,High Bridge CDP,97.7
27689,WA,Hobart CDP,91.7,1.2,0.6,2.1,3.7,WA-Hobart CDP,WA,Hobart CDP,90032,WA,Hobart CDP,6.6,WA,Hobart CDP,95.4
27690,WA,Hockinson CDP,94.7,0.4,0.7,1.2,3.5,WA-Hockinson CDP,WA,Hockinson CDP,79970,WA,Hockinson CDP,3.5,WA,Hockinson CDP,93.5
27691,WA,Hogans Corner CDP,88.2,0,4.7,0,3.5,WA-Hogans Corner CDP,WA,Hogans Corner CDP,-,WA,Hogans Corner CDP,11.2,WA,Hogans Corner CDP,48.2
27692,WA,Home CDP,91.4,0.3,1.3,0.9,3.1,WA-Home CDP,WA,Home CDP,55809,WA,Home CDP,12.9,WA,Home CDP,93.2
27693,WA,Hoodsport CDP,89.9,0,2.7,0.8,3.2,WA-Hoodsport CDP,WA,Hoodsport CDP,32056,WA,Hoodsport CDP,25.2,WA,Hoodsport CDP,60.1
27694,WA,Hoquiam city,85.5,0.8,3.9,1.1,9.5,WA-Hoquiam city,WA,Hoquiam city,32238,WA,Hoquiam city,28.6,WA,Hoquiam city,85.1
27695,WA,Humptulips CDP,63.9,0,1.6,0,32.9,WA-Humptulips CDP,WA,Humptulips CDP,(X),WA,Humptulips CDP,3.6,WA,Humptulips CDP,92.1
27696,WA,Hunts Point town,80.2,1.3,0.5,10.9,0.5,WA-Hunts Point town,WA,Hunts Point town,180000,WA,Hunts Point town,7.5,WA,Hunts Point town,98.3
27697,WA,Ilwaco city,89.9,0.3,2.1,0.5,5.7,WA-Ilwaco city,WA,Ilwaco city,33603,WA,Ilwaco city,20.8,WA,Ilwaco city,95.7
27698,WA,Inchelium CDP,14.2,0,78.5,0,5.1,WA-Inchelium CDP,WA,Inchelium CDP,31250,WA,Inchelium CDP,33.2,WA,Inchelium CDP,78.7
27699,WA,Index town,95.5,0,0,1.7,4.5,WA-Index town,WA,Index town,57159,WA,Index town,18,WA,Index town,93.6
27700,WA,Indianola CDP,87.1,0.7,4.1,1.3,4,WA-Indianola CDP,WA,Indianola CDP,65893,WA,Indianola CDP,11.3,WA,Indianola CDP,96.6
27701,WA,Inglewood-Finn Hill CDP,82.1,1.7,0.5,8.8,6.4,WA-Inglewood-Finn Hill CDP,,,,,,,,,
27702,WA,Ione town,98,0,0.4,0.2,4.3,WA-Ione town,WA,Ione town,48500,WA,Ione town,24,WA,Ione town,90.7
27703,WA,Issaquah city,74.7,1.4,0.4,17.5,5.8,WA-Issaquah city,WA,Issaquah city,89776,WA,Issaquah city,5.9,WA,Issaquah city,97.9
27704,WA,Jamestown CDP,82.3,0.6,11.4,0.8,3.9,WA-Jamestown CDP,WA,Jamestown CDP,50625,WA,Jamestown CDP,14.3,WA,Jamestown CDP,90
27705,WA,Junction City CDP,33.3,22.2,0,5.6,33.3,WA-Junction City CDP,WA,Junction City CDP,-,WA,Junction City CDP,0,WA,Junction City CDP,100
27706,WA,Kahlotus city,90.7,0.5,0.5,2.6,8.3,WA-Kahlotus city,WA,Kahlotus city,46528,WA,Kahlotus city,15.2,WA,Kahlotus city,83.3
27707,WA,Kalama city,91.3,0.6,1.3,1.2,4.9,WA-Kalama city,WA,Kalama city,51979,WA,Kalama city,8.7,WA,Kalama city,92.9
27708,WA,Kapowsin CDP,90.7,0.3,1.5,1.5,5.4,WA-Kapowsin CDP,WA,Kapowsin CDP,73984,WA,Kapowsin CDP,0,WA,Kapowsin CDP,95.8
27709,,,,,,,,WA-Kayak Point CDP,WA,Kayak Point CDP,92472,WA,Kayak Point CDP,2.5,WA,Kayak Point CDP,95
27710,WA,Keller CDP,9.4,0,78.2,0.4,5.1,WA-Keller CDP,WA,Keller CDP,(X),WA,Keller CDP,54.7,WA,Keller CDP,75.9
27711,WA,Kelso city,85.2,0.8,2.1,1.6,11.3,WA-Kelso city,WA,Kelso city,33843,WA,Kelso city,30.6,WA,Kelso city,83
27712,WA,Kendall CDP,94.2,0,1,0,6.3,WA-Kendall CDP,WA,Kendall CDP,38790,WA,Kendall CDP,0,WA,Kendall CDP,100
27713,WA,Kenmore city,79.9,1.6,0.5,10.5,7,WA-Kenmore city,WA,Kenmore city,90427,WA,Kenmore city,8.6,WA,Kenmore city,94.2
27714,WA,Kennewick city,78.5,1.7,0.8,2.4,24.2,WA-Kennewick city,WA,Kennewick city,51661,WA,Kennewick city,18.1,WA,Kennewick city,86.5
27715,WA,Kent city,55.5,11.3,1,15.2,16.6,WA-Kent city,WA,Kent city,60191,WA,Kent city,15.5,WA,Kent city,85.4
27716,WA,Ketron Island CDP,88.2,5.9,0,0,5.9,WA-Ketron Island CDP,WA,Ketron Island CDP,-,WA,Ketron Island CDP,-,WA,Ketron Island CDP,-
27717,WA,Kettle Falls city,90.9,0.1,2,0.4,1.7,WA-Kettle Falls city,WA,Kettle Falls city,38750,WA,Kettle Falls city,14.4,WA,Kettle Falls city,91.7
27718,WA,Key Center CDP,90.7,0.6,1,1.6,4.5,WA-Key Center CDP,WA,Key Center CDP,60714,WA,Key Center CDP,8.9,WA,Key Center CDP,90.3
27719,WA,Keyport CDP,92.8,1.3,0.4,1.4,3.2,WA-Keyport CDP,WA,Keyport CDP,83214,WA,Keyport CDP,0,WA,Keyport CDP,100
27720,WA,Kingsgate CDP,73.1,1.8,0.4,16.2,9.4,WA-Kingsgate CDP,,,,,,,,,
27721,WA,Kingston CDP,89.6,0.5,2.1,1.8,7.1,WA-Kingston CDP,WA,Kingston CDP,47153,WA,Kingston CDP,3.9,WA,Kingston CDP,98.1
27722,WA,Kirkland city,79.3,1.8,0.4,11.3,6.3,WA-Kirkland city,WA,Kirkland city,92127,WA,Kirkland city,6.3,WA,Kirkland city,96.3
27723,WA,Kittitas city,86.7,0.6,0.9,0.3,13.1,WA-Kittitas city,WA,Kittitas city,39803,WA,Kittitas city,17.4,WA,Kittitas city,86.6
27724,WA,Klahanie CDP,68.9,1.3,0.2,23.9,5.2,WA-Klahanie CDP,WA,Klahanie CDP,127589,WA,Klahanie CDP,2.8,WA,Klahanie CDP,97.7
27725,WA,Klickitat CDP,91.7,0.6,3.6,0,3,WA-Klickitat CDP,WA,Klickitat CDP,30735,WA,Klickitat CDP,18.1,WA,Klickitat CDP,96.1
27726,WA,Krupp town,100,0,0,0,2.1,WA-Krupp town,WA,Krupp town,(X),WA,Krupp town,26.7,WA,Krupp town,89.7
27727,WA,La Center city,91.3,1,0.8,1.9,4.6,WA-La Center city,WA,La Center city,75313,WA,La Center city,5.6,WA,La Center city,95.3
27728,WA,La Conner town,87.1,0.7,5.1,1,6.2,WA-La Conner town,WA,La Conner town,40455,WA,La Conner town,10.4,WA,La Conner town,98.6
27729,WA,La Grande CDP,89.9,0.9,0,2.8,4.6,WA-La Grande CDP,WA,La Grande CDP,(X),WA,La Grande CDP,27.5,WA,La Grande CDP,91.2
27730,WA,LaCrosse town,95.8,0.3,0.6,0.3,0.3,WA-LaCrosse town,WA,LaCrosse town,41641,WA,LaCrosse town,14,WA,LaCrosse town,91.4
27731,WA,Lacey city,74.2,5.4,1.2,8,9.2,WA-Lacey city,WA,Lacey city,59407,WA,Lacey city,9.9,WA,Lacey city,93.6
27732,WA,Lake Bosworth CDP,94.8,0.4,1.3,0.7,3.6,WA-Lake Bosworth CDP,WA,Lake Bosworth CDP,72596,WA,Lake Bosworth CDP,6.3,WA,Lake Bosworth CDP,92.2
27733,WA,Lake Cassidy CDP,91,0.2,1.2,2.3,4.8,WA-Lake Cassidy CDP,WA,Lake Cassidy CDP,98814,WA,Lake Cassidy CDP,11,WA,Lake Cassidy CDP,92.1
27734,WA,Lake Cavanaugh CDP,98.8,0,0.6,0,0.6,WA-Lake Cavanaugh CDP,WA,Lake Cavanaugh CDP,42778,WA,Lake Cavanaugh CDP,14.4,WA,Lake Cavanaugh CDP,91.5
27735,WA,Lake Forest Park city,83,1.8,0.6,8.8,3.6,WA-Lake Forest Park city,WA,Lake Forest Park city,92516,WA,Lake Forest Park city,6,WA,Lake Forest Park city,96.5
27736,,,,,,,,WA-Lake Goodwin CDP,WA,Lake Goodwin CDP,77525,WA,Lake Goodwin CDP,4.3,WA,Lake Goodwin CDP,93.2
27737,WA,Lake Holm CDP,89.8,0.9,0.8,3.2,3.6,WA-Lake Holm CDP,WA,Lake Holm CDP,103790,WA,Lake Holm CDP,3.4,WA,Lake Holm CDP,98
27738,WA,Lake Ketchum CDP,92.9,0.4,1.1,1.5,1.8,WA-Lake Ketchum CDP,WA,Lake Ketchum CDP,77868,WA,Lake Ketchum CDP,1.6,WA,Lake Ketchum CDP,80.9
27739,WA,Lake Marcel-Stillwater CDP,93.8,0.2,0.8,0.9,6,WA-Lake Marcel-Stillwater CDP,WA,Lake Marcel-Stillwater CDP,130694,WA,Lake Marcel-Stillwater CDP,2.1,WA,Lake Marcel-Stillwater CDP,91.8
27740,WA,Lake McMurray CDP,87.5,0,0,4.7,10.9,WA-Lake McMurray CDP,WA,Lake McMurray CDP,48281,WA,Lake McMurray CDP,8.3,WA,Lake McMurray CDP,80.5
27741,WA,Lake Morton-Berrydale CDP,87.9,1.6,0.9,3,5.6,WA-Lake Morton-Berrydale CDP,WA,Lake Morton-Berrydale CDP,91875,WA,Lake Morton-Berrydale CDP,4.1,WA,Lake Morton-Berrydale CDP,91.6
27742,WA,Lake Roesiger CDP,97.2,0.6,0.2,0.2,2.6,WA-Lake Roesiger CDP,WA,Lake Roesiger CDP,87535,WA,Lake Roesiger CDP,8.7,WA,Lake Roesiger CDP,85.3
27743,WA,Lake Shore CDP,90.5,0.8,0.7,2.8,4.5,WA-Lake Shore CDP,WA,Lake Shore CDP,73686,WA,Lake Shore CDP,5.1,WA,Lake Shore CDP,93.9
27744,WA,Lake Stevens city,85.1,1.7,0.9,3.6,8.6,WA-Lake Stevens city,WA,Lake Stevens city,74159,WA,Lake Stevens city,9,WA,Lake Stevens city,90.7
27745,WA,Lake Stickney CDP,59,5.4,1.1,23.5,13.3,WA-Lake Stickney CDP,WA,Lake Stickney CDP,67664,WA,Lake Stickney CDP,15.8,WA,Lake Stickney CDP,88.7
27746,WA,Lake Tapps CDP,92,0.7,0.6,2.1,4.5,WA-Lake Tapps CDP,WA,Lake Tapps CDP,105129,WA,Lake Tapps CDP,6.2,WA,Lake Tapps CDP,96.1
27747,WA,Lakeland North CDP,68.3,5.7,0.8,12.9,11.1,WA-Lakeland North CDP,WA,Lakeland North CDP,71166,WA,Lakeland North CDP,10,WA,Lakeland North CDP,92.2
27748,WA,Lakeland South CDP,76.7,4.2,1,9.4,6.9,WA-Lakeland South CDP,WA,Lakeland South CDP,71792,WA,Lakeland South CDP,6.1,WA,Lakeland South CDP,93.9
27749,WA,Lakeview CDP,89.9,0.4,0.7,0.2,13.8,WA-Lakeview CDP,WA,Lakeview CDP,40500,WA,Lakeview CDP,13.2,WA,Lakeview CDP,68.7
27750,WA,Lakewood city,59.3,11.8,1.3,9,15.3,WA-Lakewood city,WA,Lakewood city,44902,WA,Lakewood city,20.7,WA,Lakewood city,88.1
27751,WA,Lamont town,90,1.4,0,1.4,1.4,WA-Lamont town,WA,Lamont town,39167,WA,Lamont town,14.3,WA,Lamont town,93.2
27752,WA,Langley city,94.1,0.1,0.6,1.6,3.2,WA-Langley city,WA,Langley city,51591,WA,Langley city,20.4,WA,Langley city,96.7
27753,WA,Larch Way CDP,57.3,2.7,0.4,33.4,4.1,WA-Larch Way CDP,WA,Larch Way CDP,85658,WA,Larch Way CDP,0.9,WA,Larch Way CDP,86.7
27754,WA,Latah town,88.5,0,2.7,0.5,6,WA-Latah town,WA,Latah town,44107,WA,Latah town,12.5,WA,Latah town,87.8
27755,WA,Laurier CDP,0,0,0,0,0,WA-Laurier CDP,WA,Laurier CDP,-,WA,Laurier CDP,-,WA,Laurier CDP,-
27756,WA,Leavenworth city,92.9,0.4,0.5,0.6,10.8,WA-Leavenworth city,WA,Leavenworth city,43447,WA,Leavenworth city,14.4,WA,Leavenworth city,90.9
27757,WA,Lebam CDP,90.6,0,5,0,6.9,WA-Lebam CDP,WA,Lebam CDP,45833,WA,Lebam CDP,22.6,WA,Lebam CDP,88
27758,WA,Lewisville CDP,95.2,0.1,0.6,0.3,2.7,WA-Lewisville CDP,WA,Lewisville CDP,78214,WA,Lewisville CDP,5.6,WA,Lewisville CDP,94.6
27759,WA,Liberty Lake city,91.3,0.7,0.5,3.5,3,WA-Liberty Lake city,WA,Liberty Lake city,64270,WA,Liberty Lake city,6.3,WA,Liberty Lake city,94.7
27760,WA,Lind town,87.9,1.6,0,1.4,11.2,WA-Lind town,WA,Lind town,59250,WA,Lind town,18.9,WA,Lind town,95.7
27761,WA,Lochsloy CDP,93.4,0.2,0.7,1.3,3.4,WA-Lochsloy CDP,WA,Lochsloy CDP,76523,WA,Lochsloy CDP,5.3,WA,Lochsloy CDP,93.6
27762,WA,Lofall CDP,92.2,1.2,0.6,1.2,4.1,WA-Lofall CDP,WA,Lofall CDP,70694,WA,Lofall CDP,2.3,WA,Lofall CDP,94.8
27763,WA,Long Beach city,91.5,0.1,0.8,1.3,7.7,WA-Long Beach city,WA,Long Beach city,23889,WA,Long Beach city,25.4,WA,Long Beach city,90.2
27764,WA,Longbranch CDP,90.3,1,1.7,1.6,3.8,WA-Longbranch CDP,WA,Longbranch CDP,50870,WA,Longbranch CDP,14.2,WA,Longbranch CDP,89.4
27765,WA,Longview Heights CDP,91.7,0.2,1.4,1.9,4.3,WA-Longview Heights CDP,WA,Longview Heights CDP,60098,WA,Longview Heights CDP,8.8,WA,Longview Heights CDP,92.6
27766,WA,Longview city,86,0.9,1.7,2.2,9.7,WA-Longview city,WA,Longview city,38498,WA,Longview city,22.7,WA,Longview city,86.7
27767,WA,Loomis CDP,81.1,0,1.3,0,25.8,WA-Loomis CDP,WA,Loomis CDP,(X),WA,Loomis CDP,44.7,WA,Loomis CDP,100
27768,WA,Loon Lake CDP,94,0.4,2.2,0.1,1.8,WA-Loon Lake CDP,WA,Loon Lake CDP,45536,WA,Loon Lake CDP,7.4,WA,Loon Lake CDP,93.6
27769,WA,Lower Elochoman CDP,96.2,0,1.1,0.5,1.1,WA-Lower Elochoman CDP,WA,Lower Elochoman CDP,53520,WA,Lower Elochoman CDP,0,WA,Lower Elochoman CDP,100
27770,WA,Lyle CDP,93.4,0,1.8,0.6,3.4,WA-Lyle CDP,WA,Lyle CDP,39214,WA,Lyle CDP,41.2,WA,Lyle CDP,78.4
27771,WA,Lyman town,95.4,0,1.4,0.2,3.4,WA-Lyman town,WA,Lyman town,64286,WA,Lyman town,10.9,WA,Lyman town,91.6
27772,WA,Lynden city,89.7,0.7,0.9,2.5,8.7,WA-Lynden city,WA,Lynden city,58604,WA,Lynden city,7.9,WA,Lynden city,90.4
27773,WA,Lynnwood city,63.8,5.5,1.1,17.3,13.3,WA-Lynnwood city,WA,Lynnwood city,50554,WA,Lynnwood city,16,WA,Lynnwood city,88.3
27774,WA,Mabton city,46.9,0.7,0.2,0.2,91.9,WA-Mabton city,WA,Mabton city,37315,WA,Mabton city,27.6,WA,Mabton city,44
27775,WA,Machias CDP,92.4,0.2,1.1,2.5,3,WA-Machias CDP,WA,Machias CDP,65375,WA,Machias CDP,3.3,WA,Machias CDP,91.1
27776,WA,Malden town,92.1,0,2,0,3.9,WA-Malden town,WA,Malden town,32813,WA,Malden town,19.6,WA,Malden town,84.8
27777,WA,Malo CDP,78.6,0,0,0,10.7,WA-Malo CDP,WA,Malo CDP,-,WA,Malo CDP,-,WA,Malo CDP,-
27778,WA,Malone CDP,92,0,2.3,0.2,2.5,WA-Malone CDP,WA,Malone CDP,(X),WA,Malone CDP,49.5,WA,Malone CDP,87.4
27779,WA,Malott CDP,81.3,0,5.1,0.2,18.1,WA-Malott CDP,WA,Malott CDP,35286,WA,Malott CDP,43.5,WA,Malott CDP,38.1
27780,WA,Maltby CDP,91.6,0.4,0.6,3.6,3.5,WA-Maltby CDP,WA,Maltby CDP,103584,WA,Maltby CDP,7.5,WA,Maltby CDP,95.8
27781,WA,Manchester CDP,87.4,1.7,1,2.8,5.4,WA-Manchester CDP,WA,Manchester CDP,65438,WA,Manchester CDP,15.7,WA,Manchester CDP,92.1
27782,WA,Mansfield town,97.5,0,0.6,0.3,4.7,WA-Mansfield town,WA,Mansfield town,47083,WA,Mansfield town,9.3,WA,Mansfield town,95.4
27783,WA,Manson CDP,76.3,0.1,0.9,0.8,35,WA-Manson CDP,WA,Manson CDP,38833,WA,Manson CDP,22.7,WA,Manson CDP,73.7
27784,WA,Maple Falls CDP,94.1,0.3,0,0,4.3,WA-Maple Falls CDP,WA,Maple Falls CDP,-,WA,Maple Falls CDP,0,WA,Maple Falls CDP,100
27785,WA,Maple Heights-Lake Desire CDP,77.7,2.6,0.6,13.9,3.4,WA-Maple Heights-Lake Desire CDP,WA,Maple Heights-Lake Desire CDP,105819,WA,Maple Heights-Lake Desire CDP,3.5,WA,Maple Heights-Lake Desire CDP,91.4
27786,WA,Maple Valley city,85.8,2.1,0.5,4.5,5.7,WA-Maple Valley city,WA,Maple Valley city,100443,WA,Maple Valley city,4.4,WA,Maple Valley city,97.4
27787,WA,Maplewood CDP,91.9,0.5,0.4,2.9,3.6,WA-Maplewood CDP,WA,Maplewood CDP,90568,WA,Maplewood CDP,6.9,WA,Maplewood CDP,95.3
27788,WA,Marblemount CDP,85.7,0.5,5.4,1,3.4,WA-Marblemount CDP,WA,Marblemount CDP,(X),WA,Marblemount CDP,0,WA,Marblemount CDP,100
27789,WA,Marcus town,94,0.5,2.7,0.5,0.5,WA-Marcus town,WA,Marcus town,35250,WA,Marcus town,28.8,WA,Marcus town,85.5
27790,WA,Marietta-Alderwood CDP,81.5,1.3,3.5,4.4,9.7,WA-Marietta-Alderwood CDP,WA,Marietta-Alderwood CDP,41720,WA,Marietta-Alderwood CDP,23.1,WA,Marietta-Alderwood CDP,90
27791,WA,Markham CDP,98.2,0,0.9,0.9,1.8,WA-Markham CDP,WA,Markham CDP,(X),WA,Markham CDP,14.3,WA,Markham CDP,82.6
27792,WA,Marrowstone CDP,96.4,0.1,0.4,0.8,0.9,WA-Marrowstone CDP,WA,Marrowstone CDP,60463,WA,Marrowstone CDP,8.9,WA,Marrowstone CDP,97.2
27793,WA,Martha Lake CDP,72.4,3,0.8,15.4,8.6,WA-Martha Lake CDP,WA,Martha Lake CDP,79015,WA,Martha Lake CDP,8.3,WA,Martha Lake CDP,92.8
27794,WA,Maryhill CDP,77.6,0,1.7,1.7,15.5,WA-Maryhill CDP,WA,Maryhill CDP,-,WA,Maryhill CDP,-,WA,Maryhill CDP,-
27795,WA,Marysville city,80,1.9,1.9,5.6,10.3,WA-Marysville city,WA,Marysville city,65434,WA,Marysville city,10,WA,Marysville city,89.8
27796,,,,,,,,WA-Mattawa city,WA,Mattawa city,46017,WA,Mattawa city,21.3,WA,Mattawa city,24.1
27797,WA,Mattawa town,45,0.9,1.1,0.1,95.7,WA-Mattawa town,,,,,,,,,
27798,WA,May Creek CDP,92.4,0.5,2.8,0.2,6,WA-May Creek CDP,WA,May Creek CDP,(X),WA,May Creek CDP,7.3,WA,May Creek CDP,93.4
27799,WA,McChord AFB CDP,70.4,9.1,1.3,3.1,13.5,WA-McChord AFB CDP,WA,McChord AFB CDP,47500,WA,McChord AFB CDP,5.3,WA,McChord AFB CDP,97.2
27800,WA,McCleary city,93.5,0.8,1,0.7,2.4,WA-McCleary city,WA,McCleary city,49196,WA,McCleary city,11.8,WA,McCleary city,89.8
27801,WA,McKenna CDP,90.1,2,0.4,0.8,4.9,WA-McKenna CDP,WA,McKenna CDP,71490,WA,McKenna CDP,1.1,WA,McKenna CDP,95.1
27802,WA,McMillin CDP,89.7,0.7,1,2.3,4.8,WA-McMillin CDP,WA,McMillin CDP,81111,WA,McMillin CDP,5.8,WA,McMillin CDP,93.1
27803,WA,Mead CDP,94.8,0.5,1,0.5,3,WA-Mead CDP,WA,Mead CDP,56042,WA,Mead CDP,7.4,WA,Mead CDP,93.3
27804,WA,Meadow Glade CDP,94.3,0.3,0.4,2.2,2.8,WA-Meadow Glade CDP,WA,Meadow Glade CDP,89567,WA,Meadow Glade CDP,10.3,WA,Meadow Glade CDP,95.8
27805,WA,Meadowdale CDP,81.7,2.4,1,8.5,5.3,WA-Meadowdale CDP,WA,Meadowdale CDP,90076,WA,Meadowdale CDP,5.2,WA,Meadowdale CDP,93.7
27806,WA,Medical Lake city,88,2.3,1.6,2,5.7,WA-Medical Lake city,WA,Medical Lake city,41542,WA,Medical Lake city,16.6,WA,Medical Lake city,89.4
27807,WA,Medina city,83.5,0.3,0.2,11.7,2.6,WA-Medina city,WA,Medina city,174063,WA,Medina city,5.7,WA,Medina city,99.5
27808,WA,Mercer Island city,77.9,1.3,0.2,15.9,2.8,WA-Mercer Island city,WA,Mercer Island city,126106,WA,Mercer Island city,4.5,WA,Mercer Island city,97.8
27809,WA,Mesa city,67.7,1.6,0.4,0.4,75.3,WA-Mesa city,WA,Mesa city,52500,WA,Mesa city,14.5,WA,Mesa city,61.4
27810,WA,Metaline Falls town,94.5,0.4,2.1,0.8,1.7,WA-Metaline Falls town,WA,Metaline Falls town,25729,WA,Metaline Falls town,19.9,WA,Metaline Falls town,68.1
27811,WA,Metaline town,96,0,2.3,0,2.3,WA-Metaline town,WA,Metaline town,58750,WA,Metaline town,3.9,WA,Metaline town,100
27812,WA,Methow CDP,98.5,0,0,0,1.5,WA-Methow CDP,WA,Methow CDP,111667,WA,Methow CDP,0,WA,Methow CDP,100
27813,WA,Midland CDP,56.4,9,2.6,10.5,17.6,WA-Midland CDP,WA,Midland CDP,41205,WA,Midland CDP,17.4,WA,Midland CDP,82.4
27814,WA,Mill Creek East CDP,70.2,1.8,0.7,19.8,7.4,WA-Mill Creek East CDP,WA,Mill Creek East CDP,101496,WA,Mill Creek East CDP,6.3,WA,Mill Creek East CDP,96.1
27815,WA,Mill Creek city,74.2,2.2,0.5,16.7,5.6,WA-Mill Creek city,WA,Mill Creek city,86965,WA,Mill Creek city,6.4,WA,Mill Creek city,96.9
27816,,,,,,,,WA-Millwood city,WA,Millwood city,51696,WA,Millwood city,13.2,WA,Millwood city,92.5
27817,WA,Millwood town,94.4,0.6,1.3,1.1,1.9,WA-Millwood town,,,,,,,,,
27818,WA,Milton city,82.9,3.1,1.2,5.1,5.4,WA-Milton city,WA,Milton city,66050,WA,Milton city,6.8,WA,Milton city,94.8
27819,WA,Mineral CDP,97.5,0.5,1.5,0,0,WA-Mineral CDP,WA,Mineral CDP,32588,WA,Mineral CDP,15.4,WA,Mineral CDP,70.7
27820,WA,Minnehaha CDP,83.8,2.9,0.7,5,7.9,WA-Minnehaha CDP,WA,Minnehaha CDP,60236,WA,Minnehaha CDP,8.7,WA,Minnehaha CDP,93.3
27821,WA,Mirrormont CDP,92.8,0.6,0.5,2.6,2.3,WA-Mirrormont CDP,WA,Mirrormont CDP,103250,WA,Mirrormont CDP,2.5,WA,Mirrormont CDP,99.2
27822,WA,Moclips CDP,65.7,0.5,27.5,0,12.6,WA-Moclips CDP,WA,Moclips CDP,-,WA,Moclips CDP,-,WA,Moclips CDP,-
27823,WA,Monroe North CDP,92.4,0.2,0.8,1.2,6.9,WA-Monroe North CDP,WA,Monroe North CDP,113077,WA,Monroe North CDP,2.2,WA,Monroe North CDP,94.4
27824,WA,Monroe city,78.6,3.5,1.4,2.8,17.1,WA-Monroe city,WA,Monroe city,67844,WA,Monroe city,10.2,WA,Monroe city,84.2
27825,WA,Montesano city,92.2,0.6,1.7,1.4,3.3,WA-Montesano city,WA,Montesano city,60563,WA,Montesano city,4.2,WA,Montesano city,93.3
27826,WA,Morton city,94.2,0.5,1.2,0.6,2.9,WA-Morton city,WA,Morton city,36739,WA,Morton city,15.1,WA,Morton city,89.4
27827,WA,Moses Lake North CDP,69.9,4,2.7,1.5,33.6,WA-Moses Lake North CDP,WA,Moses Lake North CDP,32028,WA,Moses Lake North CDP,33.5,WA,Moses Lake North CDP,76.7
27828,WA,Moses Lake city,76.4,1.6,1,1.5,30.1,WA-Moses Lake city,WA,Moses Lake city,48174,WA,Moses Lake city,14.6,WA,Moses Lake city,83.4
27829,WA,Mossyrock city,71,0.1,0.8,0.1,30.8,WA-Mossyrock city,WA,Mossyrock city,39938,WA,Mossyrock city,10.5,WA,Mossyrock city,76.8
27830,WA,Mount Vernon city,72.8,1,1.6,2.7,33.7,WA-Mount Vernon city,WA,Mount Vernon city,47308,WA,Mount Vernon city,21.9,WA,Mount Vernon city,80
27831,WA,Mount Vista CDP,87.8,1.9,0.8,3.9,5,WA-Mount Vista CDP,WA,Mount Vista CDP,72193,WA,Mount Vista CDP,7.6,WA,Mount Vista CDP,96
27832,WA,Mountlake Terrace city,71.7,4.3,1.1,11.2,10.5,WA-Mountlake Terrace city,WA,Mountlake Terrace city,65069,WA,Mountlake Terrace city,7.8,WA,Mountlake Terrace city,91
27833,WA,Moxee city,70.9,0.6,2.3,1.2,39,WA-Moxee city,WA,Moxee city,55373,WA,Moxee city,15.1,WA,Moxee city,85.3
27834,WA,Mukilteo city,74.9,1.7,0.6,17.1,4.4,WA-Mukilteo city,WA,Mukilteo city,94863,WA,Mukilteo city,4.8,WA,Mukilteo city,97
27835,WA,Naches town,92.8,0.6,1.5,0,8.3,WA-Naches town,WA,Naches town,39643,WA,Naches town,18.1,WA,Naches town,86.3
27836,WA,Napavine city,91,0.2,0.7,0.8,7,WA-Napavine city,WA,Napavine city,44432,WA,Napavine city,14.4,WA,Napavine city,88.6
27837,WA,Naselle CDP,85.2,0.2,3.6,1.9,5.5,WA-Naselle CDP,WA,Naselle CDP,46667,WA,Naselle CDP,5.8,WA,Naselle CDP,95.2
27838,WA,Navy Yard City CDP,75.9,4.9,1.7,4.8,7.8,WA-Navy Yard City CDP,WA,Navy Yard City CDP,47119,WA,Navy Yard City CDP,22,WA,Navy Yard City CDP,88.5
27839,WA,Neah Bay CDP,12.1,0.2,77.1,0.1,7.3,WA-Neah Bay CDP,WA,Neah Bay CDP,32120,WA,Neah Bay CDP,22.5,WA,Neah Bay CDP,83.5
27840,WA,Neilton CDP,80.3,0.3,6.3,0,19.4,WA-Neilton CDP,WA,Neilton CDP,52031,WA,Neilton CDP,21.5,WA,Neilton CDP,68.6
27841,WA,Nespelem Community CDP,4.7,0,93.7,0,1.2,WA-Nespelem Community CDP,WA,Nespelem Community CDP,(X),WA,Nespelem Community CDP,21.9,WA,Nespelem Community CDP,84.3
27842,WA,Nespelem town,10.6,0.4,80.1,0.4,6.8,WA-Nespelem town,WA,Nespelem town,39063,WA,Nespelem town,24.6,WA,Nespelem town,95.3
27843,WA,Newcastle city,65.4,2.6,0.4,24.7,4.2,WA-Newcastle city,WA,Newcastle city,111967,WA,Newcastle city,4.8,WA,Newcastle city,98.8
27844,WA,Newport city,92.3,0.3,1,1.1,4.5,WA-Newport city,WA,Newport city,30708,WA,Newport city,28.9,WA,Newport city,85.1
